screen_name,date,text
Kejriwal,Sun Feb 05 18:45:11 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER we stand united for a common cause i.e to keep away aap' 
Kejriwal,Sun Feb 05 18:40:00 +0000 2017,b'support to sad-bjp: dera\xe2\x80\x99s call fails to elicit overwhelming response | AT_USER | AT_USER || AT_USER URL 
Badal,Sun Feb 05 18:40:00 +0000 2017,b'support to sad-bjp: dera\xe2\x80\x99s call fails to elicit overwhelming response | AT_USER | AT_USER || AT_USER URL 
Kejriwal,Sun Feb 05 18:15:30 +0000 2017,"b""""AT_USER AT_USER AT_USER AT_USER log samajhdar hain in vote ni date don't waste ur time in writing blog on them."""""" "
Kejriwal,Sun Feb 05 18:13:36 +0000 2017,b'AT_USER AT_USER AT_USER is there no work in canada' 
Kejriwal,Sun Feb 05 17:15:12 +0000 2017,b'some nri supporters of aap to stay in punjab till march 11 for \xe2\x80\x98celebrations\xe2\x80\x99 | AT_USER | AT_USER URL 
Kejriwal,Sun Feb 05 16:50:38 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER indians are getting smarter than politicians and the guru brigade! vande mataram!' 
Badal,Sun Feb 05 16:50:38 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER indians are getting smarter than politicians and the guru brigade! vande mataram!' 
Kejriwal,Sun Feb 05 15:55:05 +0000 2017,b'support to sad-bjp: dera\xe2\x80\x99s call fails to elicit overwhelming response | AT_USER | AT_USER | AT_USER URL 
Badal,Sun Feb 05 15:55:05 +0000 2017,b'support to sad-bjp: dera\xe2\x80\x99s call fails to elicit overwhelming response | AT_USER | AT_USER | AT_USER URL 
Kejriwal,Sun Feb 05 12:29:04 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER \n\ndirty games of dirty politician of dirty politics.' 
Kejriwal,Sun Feb 05 11:52:50 +0000 2017,b'rt AT_USER mansa district tops the chart in polling with 87.34%AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sun Feb 05 11:52:50 +0000 2017,b'rt AT_USER mansa district tops the chart in polling with 87.34%AT_USER AT_USER AT_USER AT_USER AT_USER 
Badal,Sun Feb 05 11:52:50 +0000 2017,b'rt AT_USER mansa district tops the chart in polling with 87.34%AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sun Feb 05 11:18:00 +0000 2017,b'rt AT_USER peoples want change this time AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Sun Feb 05 09:59:26 +0000 2017,b'rt AT_USER punjabpolls people have voted for peace stability against communal radical politics: AT_USER in patiala AT_USER 
Amarinder,Sun Feb 05 09:27:54 +0000 2017,b'rt AT_USER punjabpolls people have voted for peace stability against communal radical politics: AT_USER in patiala AT_USER 
Kejriwal,Sun Feb 05 09:20:24 +0000 2017,b'AT_USER who is is sponsoring her and where did the badals get money to build 7star resort? AT_USER URL 
Amarinder,Sun Feb 05 08:02:47 +0000 2017,b'rt AT_USER punjabpolls people have voted for peace stability against communal radical politics: AT_USER in patiala AT_USER 
Amarinder,Sun Feb 05 07:40:43 +0000 2017,b'rt AT_USER punjabpolls people have voted for peace stability against communal radical politics: AT_USER in patiala AT_USER 
Kejriwal,Sun Feb 05 07:36:19 +0000 2017,"b""""AT_USER AT_USER AT_USER AT_USER dozak mein bhi jagaah nai milegi for ruining pb &amp; youth of pb wid 'chitta'/drugs."""""" "
Kejriwal,Sun Feb 05 07:11:25 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER right' 
Kejriwal,Sun Feb 05 07:10:00 +0000 2017,b'AT_USER says \xe2\x80\x98spineless\xe2\x80\x99 election commission has surrendered to pm modi | AT_USER AT_USER URL 
Kejriwal,Sun Feb 05 06:56:06 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER u would not won mr kejri' 
Kejriwal,Sun Feb 05 06:50:01 +0000 2017,b'aap workers manhandled in dhuri; shots fired in guru har sahai AT_USER AT_USER URL 
Amarinder,Sun Feb 05 06:43:59 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sun Feb 05 06:39:42 +0000 2017,b'AT_USER AT_USER AT_USER ha ha ha....but subramanyam swamy claimed 3 yrs ago on tv that avaaz foundation was sponsoring?' 
Amarinder,Sun Feb 05 06:29:53 +0000 2017,b'rt AT_USER punjabpolls people have voted for peace stability against communal radical politics: AT_USER in patiala AT_USER 
Kejriwal,Sun Feb 05 06:15:14 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER it might be possible if u enjoyed same sponsorship of isi for last many yrs.\xf0\x9f\x98\x82' 
Kejriwal,Sun Feb 05 06:10:40 +0000 2017,b'really pakistan isi supporting AT_USER ? AT_USER URL 
Kejriwal,Sun Feb 05 05:59:24 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER that means raw is useless?? or bibi you have insider knowledge from is isi !!!' 
Badal,Sun Feb 05 05:50:00 +0000 2017,b'akali \xe2\x80\x98bouncers\xe2\x80\x99 arrested in dharamkot AT_USER 
Amarinder,Sun Feb 05 05:40:09 +0000 2017,b'rt AT_USER vote for change AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sun Feb 05 05:33:14 +0000 2017,"b""""AT_USER AT_USER AT_USER AT_USER sirse wala sadh sponsoring you. what's the difference? bibi sit home"""""" "
Kejriwal,Sun Feb 05 04:16:44 +0000 2017,b'assembly election 2017: record 78.6% turnout in punjab | AT_USER | AT_USER | AT_USER | AT_USER | URL 
Badal,Sun Feb 05 04:16:44 +0000 2017,b'assembly election 2017: record 78.6% turnout in punjab | AT_USER | AT_USER | AT_USER | AT_USER | URL 
Kejriwal,Sun Feb 05 04:10:00 +0000 2017,b'aap candidate booked after clash with congress workers at dera baba nanak AT_USER URL 
Badal,Sun Feb 05 03:00:00 +0000 2017,b'complaint against sad candidate sarabjit makkar for distributing cash AT_USER URL 
Amarinder,Sun Feb 05 02:48:17 +0000 2017,b'rt AT_USER barnala engulfed by wave of humanity as AT_USER raises pitch in congress punjabpolls battle AT_USER AT_USER AT_USER 
Badal,Sun Feb 05 02:45:00 +0000 2017,b'supporters of akali candidate gabria booked for attacking simarjeet bains in ludhiana \nAT_USER AT_USER URL 
Kejriwal,Sun Feb 05 02:40:01 +0000 2017,b'AT_USER says \xe2\x80\x98spineless\xe2\x80\x99 election commission has surrendered to pm modi || AT_USER AT_USER URL 
Kejriwal,Sun Feb 05 02:30:00 +0000 2017,b'AT_USER congratulates people of punjab for peaceful polls | AT_USER || AT_USER URL 
Kejriwal,Sun Feb 05 02:16:59 +0000 2017,b'AT_USER AT_USER i hope he was not as blind as the voters of delhi and kept away perverts from AT_USER 
Amarinder,Sun Feb 05 02:11:22 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER amrinder is a hype himself. 10 yrs of disappearance and three st\xe2\x80\xa6 URL 
Kejriwal,Sun Feb 05 02:11:22 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER amrinder is a hype himself. 10 yrs of disappearance and three st\xe2\x80\xa6 URL 
Amarinder,Sun Feb 05 02:10:04 +0000 2017,b'himalaya chale jao __lota leke daddu AT_USER \xf0\x9f\x98\x98 URL 
Amarinder,Sun Feb 05 02:06:00 +0000 2017,b'punjab polls: AT_USER dismisses aap as social media hype | AT_USER AT_USER URL 
Kejriwal,Sun Feb 05 02:06:00 +0000 2017,b'punjab polls: AT_USER dismisses aap as social media hype | AT_USER AT_USER URL 
Kejriwal,Sat Jan 28 23:06:32 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 23:01:27 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 21:29:40 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 20:43:55 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 20:27:37 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 20:22:02 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:57:34 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:55:35 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:52:51 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:49:07 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:48:48 +0000 2017,b'rt AT_USER future of punjab waiting for AT_USER at kartarpur rally AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:48:38 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:42:03 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:41:38 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:39:44 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:39:32 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:39:15 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:39:08 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:36:57 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:36:47 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x9d\xe0\xa5\x87 \xe0\xa4\x9d\xe0\xa5\x81\xe0\xa4\xa0 \xe0\xa4\xac\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xaf\xe0\xa5\x87' 
Amarinder,Sat Jan 28 19:35:51 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x9d\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xab \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xaf\xe0\xa5\x87' 
Amarinder,Sat Jan 28 19:35:02 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:28:45 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa4\xa8\xe0\xa4\xa4 \xe0\xa4\xb8\xe0\xa4\xab\xe0\xa4\xb2 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x80 \xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x80..' 
Amarinder,Sat Jan 28 19:28:01 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:27:18 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:27:12 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 19:23:28 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:20:41 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:19:53 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:07:21 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:06:24 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Sat Jan 28 19:05:01 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:04:27 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:04:15 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 19:01:51 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 18:59:59 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 18:57:27 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 18:56:38 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER bofl aap' 
Amarinder,Sat Jan 28 18:53:46 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:43:47 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:39:39 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:34:08 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:31:25 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:29:40 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:27:19 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:27:16 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:27:08 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:26:30 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:26:28 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:17:18 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:16:56 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 18:12:14 +0000 2017,b'\xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x82 AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Sat Jan 28 18:11:13 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:10:19 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:08:56 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:05:04 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:04:58 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 18:00:44 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:57:23 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:55:44 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:55:26 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 17:55:23 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:55:18 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:54:32 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 17:54:17 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER ek aur mand budhi balak' 
Badal,Sat Jan 28 17:54:17 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER ek aur mand budhi balak' 
Amarinder,Sat Jan 28 17:51:22 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:50:54 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:50:19 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:50:07 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:35:47 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:34:44 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:34:37 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:31:32 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:31:24 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:27:43 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:27:35 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:27:28 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:25:58 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:23:42 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \nwhy ?no churches around? \nAT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:23:20 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 17:22:49 +0000 2017,b'rt AT_USER for the first time he told truth. we should congratulate him. AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:18:41 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:18:40 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:17:48 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:14:36 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:13:30 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:12:50 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:12:45 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER pappu is retard moron anti sikh' 
Amarinder,Sat Jan 28 17:12:13 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:12:09 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:11:54 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:10:43 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:08:05 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 17:05:58 +0000 2017,b'rt AT_USER for the first time he told truth. we should congratulate him. AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:03:43 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:03:36 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:03:19 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 17:02:50 +0000 2017,b'rt AT_USER aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings AT_USER AT_USER AT_USER 
